sic_code,course_name,title,description,url,total_words
604(0026),Shadows,"Plan for Communication, Dissemination and Outreach (PCDO) V2","Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e516ac25d6&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Periodic Reporting for period 1 - SHORE (SHORE: EmpOweR Students as the agents of cHangE),SHORE: EmpOweR Students as the agents of cHangE | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe SHORE: EmpOweR Students as the agents of cHangE SHORE: EmpOweR Students as the agen,https://cordis.europa.eu/project/id/101112815/reporting,Total words: 1827 | Shadows: 1
604(0026),Shadows,Periodic Reporting for period 2 - EASI-STRESS (European Activity for Standardization of Industrial residual STRESS characterization),European Activity for Standardization of Industrial residual STRESS characterization | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 European Activity for Standardization of Industrial resid,https://cordis.europa.eu/project/id/953219/reporting,Total words: 1407 | Shadows: 1
604(0026),Shadows,Periodic Reporting for period 1 - ProBleu (Promoting ocean and water literacy in school communities),Promoting ocean and water literacy in school communities | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Promoting ocean and water literacy in school communities Promoting ocean a,https://cordis.europa.eu/project/id/101113001/reporting,Total words: 1680 | Shadows: 1
604(0026),Shadows,Digital teaching aids to assess the state of ocean and freshwater resources,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5156e8677&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Data management plan,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e505298cbf&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,ProBleu pipeline for Blue Schools,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50529893b&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,European Blue Schools Declaration,"European Blue Schools Declaration Skip to main You are using an outdated browser. Please upgrade your browser to improve your experience. Communities My dashboard Log in Sign up ProBleu Project HE Published April 8, 2024 | Version Version 1 Conference proceeding Open European Blue Schools Declaration Creators Bonfill Molina, Elisabet (Contact person) 1 Salvo, Vanessa Sarah (Other) 1 Cetinkaya, Afsin 2 Piera, Jaume (Project leader) 1 Ceccaroni, Luigi (Project leader) 3 Show affiliations 1. Institut de Ciències del Mar 2. Yıldız Technical University 3. Earthwatch Europe Description This Declaration is the outcome of a satellite event of the UN Ocean Decade Conference held in Barcelona in April 2024 called "" The European BlueSchools toward the ambitious target of UNESCO about ocean literacy in the school curricula, a dialogue promoted by the ProBleu, SHORE and BlueLightS Consortia Coalition under the EU Ocean Mission toward the Education for Sustainable Development (ESD) goal "". &nbsp; Th",https://www.doi.org/10.5281/zenodo.14137735,Total words: 488 | Shadows: 1
604(0026),Shadows,Data-collection and citizen-science tools for education on oceans and freshwater,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5103a999d&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,The role of Ecosystem Modelling in Promoting Ocean and Water Literacy,"7th Conference of Advances in Marine Ecosystem Modelling Research – Conference Proceedings and Book of Abstracts - Plymouth Marine Laboratory SUPPORT US Who we are Our latest 2025 - 2030 strategy is now available PML is a charity, undertaking innovative, cutting-edge marine research, allowing society to benefit from clean, productive, biologically diverse seas, now and for future generations. Find out more about PML > Who we are Our vision &amp; mission Governance &amp; structure People Our sustainability Support our vital research Read our Annual Report and Financial Statements PML Applications - Our commercial trading subsidiary Our science Explore our science Overview External data products Our impact Facilities NERC National Capability Projects Publications Research Integrity at PML Our key science topics Autonomy, technology and digitisation Biodiversity Cleaner seas Climate change Sustainable fisheries and aquaculture View all topics &gt; Our science groups Environmental Intellig",https://www.doi.org/10.17031/4dtw-2a26,Total words: 798 | Shadows: 1
604(0026),Shadows,Best practices for assessing ocean and water literacy,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50d338ad5&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,ProBleu website,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e500a5b4b2&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Risk management plan,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff7026d5&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Adaptation and improvement of Blue School guidance,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e512a1bb2c&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Procedures to evaluate the submitted educational proposals,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e503b031fa&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Evaluation of the Network of European Blue Schools,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50d34020c&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,Project management plan,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde99073&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,The Role of Citizen Science in Promoting Ocean and Water Literacy in School Communities: The ProBleu Methodology,"The Role of Citizen Science in Promoting Ocean and Water Literacy in School Communities: The ProBleu Methodology Next Article in Journal Correlation of Two Biodegradability Indices of PLA-Based Polymers under Thermophilic Aerobic Laboratory Conditions Next Article in Special Issue Learning in Citizen Science: The Effects of Different Participation Opportunities on Students&rsquo; Knowledge and Attitudes Previous Article in Journal The Interplay of Migrant Workers&rsquo; Working Hours, Income, and Well-Being in China Previous Article in Special Issue Citizen Science and The University of Queensland Seismograph Stations (UQSS)&mdash;A Study of Seismic T Waves in S-W Pacific Ocean Journals Active Journals Find a Journal Journal Proposal Proceedings Series Topics Information For Authors For Reviewers For Editors For Librarians For Publishers For Societies For Conference Organizers Open Access Policy Institutional Open Access Program Special Issues Guidelines Editorial Process Research and",https://www.doi.org/10.3390/su151411410,Total words: 12057 | Shadows: 1
604(0026),Shadows,"A bibliometric analysis of blue growth: Trends, challenges, and opportunities","Environmental Research and Technology &raquo; Submission &raquo; A bibliometric analysis of blue growth: Trends, challenges, and opportunities &nbsp; &nbsp; &nbsp; Admin Panel User Panel Coordinator of Scientific Publishing Panel My Journals My Research My Followers Profile Logout Login Environmental Research and Technology --> Research Article EN PDF Add To My Library &times; Create Research Close BibTex RIS Cite Add To My Library &times; Create Research Close Year 2025 , Volume: 8 Issue: 1, 110 - 122, Veysi Başhan , Afşin Çetinkaya Abstract Project Number 101112815. References N. J. Bennett, J. Blythe, C. S. White, and C. Campero, “Blue growth and blue justice: Ten risks and solutions for the ocean economy,” Marine Policy, Vol. 125, Article 104387, 2021. [CrossRef] A. M. Eikeset, A. B. Mazzarella, B. Davíðsdóttir, D. H. Klinger, S. A. Levin, E. Rovenskaya, and N. C. Stenseth, “What is blue growth? The semantics of ‘Sustainable Developme",https://www.doi.org/10.35208/ERT.1478089,Total words: 2444 | Shadows: 1
604(0026),Shadows,Exploring Sustainable Strategies for Oceanic Development: A Blue Growth Perspective,"Environmental Research and Technology &raquo; Submission &raquo; A bibliometric analysis of blue growth: Trends, challenges, and opportunities &nbsp; &nbsp; &nbsp; Admin Panel User Panel Coordinator of Scientific Publishing Panel My Journals My Research My Followers Profile Logout Login Environmental Research and Technology --> Research Article EN PDF Add To My Library &times; Create Research Close BibTex RIS Cite Add To My Library &times; Create Research Close Year 2025 , Volume: 8 Issue: 1, 110 - 122, Veysi Başhan , Afşin Çetinkaya Abstract Project Number 101112815. References N. J. Bennett, J. Blythe, C. S. White, and C. Campero, “Blue growth and blue justice: Ten risks and solutions for the ocean economy,” Marine Policy, Vol. 125, Article 104387, 2021. [CrossRef] A. M. Eikeset, A. B. Mazzarella, B. Davíðsdóttir, D. H. Klinger, S. A. Levin, E. Rovenskaya, and N. C. Stenseth, “What is blue growth? The semantics of ‘Sustainable Developme",https://www.doi.org/10.35208/ert.1478089,Total words: 2444 | Shadows: 1
604(0026),Shadows,SRG/eROSITA X-ray shadowing study of giant molecular clouds,SRG/eROSITA X-ray shadowing study of giant molecular clouds | Astronomy &amp; Astrophysics (A&amp;A) Journals Books Conferences 0 Subscriber Authentication Point Sign in with login/password Your subscription EDPS Account Login All volumes For authors Search Menu About A&amp;A Aims and scope History Editors of A&amp;A Board of Directors Indexed in Copyright A&amp;A leaflet (PDF) A&amp;A S2O leaflet (PDF) Masthead Browse articles All volumes Special issues Review articles Forthcoming Highlights Press releases Featured images For authors Author information Paper organization News from the Editorial Office Page charges Acceptance stage Production stage Copyright Open Access Language editing A&amp;A language guide for authors Full Guide (PDF file) LaTeX issues TeXnical background information The preamble of your TEX file The manuscript header Including author names using non-Roman alphabets The main text Figures Tables Multimedia References Typography Appendices Astronomical objects: linkin,https://www.doi.org/10.1051/0004-6361/202345867,Total words: 15303 | Shadows: 5
604(0026),Shadows,Production System & Value Chain Dynamic Process Modell,"Documents download module Documents download module Document download Dear user, the requested document Attachment_0 is being prepared for download. Once the download is completed you may close this window by clicking on the close button. Close &copy; European Commission &nbsp;2025&nbsp; - Documents download module - Version - Build 20251118-0917",https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fd6ad2f1&appId=PPGMS,Total words: 50 | Shadows: 1
604(0026),Shadows,AquaSPICE Advancing Sustainability of Process Industries through Digital and Circular Water Use Innovations,Advancing Sustainability of Process Industries through Digital and Circular Water Use Innovations | AquaSPICE | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Advancing,https://cordis.europa.eu/project/id/958396,Total words: 6153 | Shadows: 1
604(0026),Shadows,Archived STYLE Strategic Transitions for Youth Labour in Europe,Strategic Transitions for Youth Labour in Europe | STYLE | Project | Fact Sheet | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Strategic Transitions for Youth Labour in Europe Content archived,https://cordis.europa.eu/project/id/613256,Total words: 3634 | Shadows: 1
604(0026),Shadows,A hidden literary dialogue calls for peaceful rebirth following persecution,«My moral and civil commitment»: Giorgio Bassani&#039;s correspondence with worldwide intellectuals. | WorldWideBassani | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Hor,https://cordis.europa.eu/project/id/101105665,Total words: 1840 | Shadows: 1
604(0026),Shadows,STALSUns Short-time analysis of large-scale structures in unsteady flows,Short-time analysis of large-scale structures in unsteady flows | STALSUns | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Short-time analysis of large-scal,https://cordis.europa.eu/project/id/101063992,Total words: 1984 | Shadows: 1
604(0026),Shadows,FeaGatSu Feature-gating in superior colliculus,Feature-gating in superior colliculus | FeaGatSu | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Feature-gating in superior colliculus Feature-gating in superior colli,https://cordis.europa.eu/project/id/796102,Total words: 1374 | Shadows: 1
604(0026),Shadows,LISEDIDYS Limit sets of discrete dynamical systems,Limit sets of discrete dynamical systems | LISEDIDYS | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Limit sets of discrete dynamical systems Limit sets of discrete dy,https://cordis.europa.eu/project/id/883748,Total words: 1386 | Shadows: 1
604(0026),Shadows,"PLANTCULT Identifying the food cultures of ancient Europe: an interdisciplinary investigation of plant ingredients, culinary transformation and evolution through time","Identifying the food cultures of ancient Europe: an interdisciplinary investigation of plant ingredients, culinary transformation and evolution through time | PLANTCULT | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News D",https://cordis.europa.eu/project/id/682529,Total words: 1820 | Shadows: 1
604(0026),Shadows,SPOTLESS Physical modelling of stellar activity effects to discover and measure exoearths,Physical modelling of stellar activity effects to discover and measure exoearths | SPOTLESS | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Physical modelli,https://cordis.europa.eu/project/id/101140786,Total words: 1965 | Shadows: 1
604(0026),Shadows,SRec BIPV Smart Reconfigurable photovoltaic modules for Building Integrated PhotoVoltaic applications,Smart Reconfigurable photovoltaic modules for Building Integrated PhotoVoltaic applications | SRec BIPV | Project | Fact Sheet | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Smart Reconfigu,https://cordis.europa.eu/project/id/751159,Total words: 1370 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - SPECTRUM (Solutions and Processes to Enhance the Competitiveness of Transport by Rail in Unexploited Markets),Solutions and Processes to Enhance the Competitiveness of Transport by Rail in Unexploited Markets | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Solutions and Processes to Enhance the Competit,https://cordis.europa.eu/project/id/266192/reporting,Total words: 6998 | Shadows: 1
604(0026),Shadows,"Archived Final Report Summary - ACID (Advanced Composite Integrated Skin Panel
structural testing)",Advanced Composite Integrated Skin Panel structural testing | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Advanced Composite Integrated Skin Panel&lt;br/&gt;structural testing Content archived,https://cordis.europa.eu/project/id/325952/reporting,Total words: 4519 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - SFERA (Solar Facilities for the European Research Area),Solar Facilities for the European Research Area | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Solar Facilities for the European Research Area Content archived on 2024-06-18 Solar Facilities fo,https://cordis.europa.eu/project/id/228296/reporting,Total words: 7920 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - PARTICLE DETECTORS (Upgraded Facility for Development of Silicon and Diamond Particle Detector Systems),Upgraded Facility for Development of Silicon and Diamond Particle Detector Systems | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Upgraded Facility for Development of Silicon and Diamond Partic,https://cordis.europa.eu/project/id/256783/reporting,Total words: 20823 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - LEADER (Lead-cooled European Advanced Demonstration Reactor),Lead-cooled European Advanced Demonstration Reactor | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Lead-cooled European Advanced Demonstration Reactor Content archived on 2024-06-18 Lead-cooled,https://cordis.europa.eu/project/id/249668/reporting,Total words: 16655 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - CECILIA2050 (Choosing Efficient Combinations of Policy Instruments for Low-carbon development and Innovation to Achieve Europe's 2050 climate targets),Choosing Efficient Combinations of Policy Instruments for Low-carbon development and Innovation to Achieve Europe&#039;s 2050 climate targets | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Choo,https://cordis.europa.eu/project/id/308680/reporting,Total words: 12738 | Shadows: 1
604(0026),Shadows,Archived Final Report Summary - EERA-DTOC (EERA Design Tools for Offshore Wind Farm Cluster),EERA Design Tools for Offshore Wind Farm Cluster | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 EERA Design Tools for Offshore Wind Farm Cluster Content archived on 2024-06-18 EERA Design Tools,https://cordis.europa.eu/project/id/282797/reporting,Total words: 15503 | Shadows: 1
