sic_code,course_name,title,description,url,total_words
604(0006),Drawing,Periodic Reporting for period 2 - K-TRIO (Researchers in the Knowledge triangle),Researchers in the Knowledge triangle | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Researchers in the Knowledge triangle Researchers in the Knowledge triangle Reporting Fact Sh,https://cordis.europa.eu/project/id/101061564/reporting,Total words: 1959 | Drawing: 2
604(0006),Drawing,Sound as a political and social tool in the People’s Republic of China,Politics and Practices of Listening in Mao era People&#039;s Republic of China. | PPLMEC | Project | Fact Sheet | HORIZON | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results Horizon Europe Politics and Practi,https://cordis.europa.eu/project/id/101062359,Total words: 1952 | Drawing: 2
604(0006),Drawing,New technology aims to efficiently transform sunlight into energy-storing compounds,New technology aims to efficiently transform sunlight into energy-storing compounds | LICROX Project | Results in Brief | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Light assisted solar f,https://cordis.europa.eu/article/id/448731-new-technology-aims-to-efficiently-transform-sunlight-into-energy-storing-compounds,Total words: 1241 | Drawing: 2
604(0006),Drawing,"Archived The link between fashion and art, and the role of fashion as a reflection of social values","The link between fashion and art, and the role of fashion as a reflection of social values | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News The link between fashion and art, and the role of fashion as a reflection of s",https://cordis.europa.eu/article/id/108310-the-link-between-fashion-and-art-and-the-role-of-fashion-as-a-reflection-of-social-values,Total words: 584 | Drawing: 1
604(0006),Drawing,Archived Drawing up a new future for nuclear research,Drawing up a new future for nuclear research | CDT Project | Results in Brief | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Central Design Team (CDT) for a Fast-spectrum Transmutation Experime,https://cordis.europa.eu/article/id/89914-drawing-up-a-new-future-for-nuclear-research,Total words: 1048 | Drawing: 3
604(0006),Drawing,Drawing on motorsport know-how to develop tomorrow’s aircraft,"Drawing on motorsport know-how to develop tomorrow’s aircraft | FastCan Project | Results in Brief | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Light weight, impact resistant, canopy for",https://cordis.europa.eu/article/id/430256-drawing-on-motorsport-know-how-to-develop-tomorrow-s-aircraft,Total words: 1290 | Drawing: 3
604(0006),Drawing,Complicity and testimonies of totalitarianism in contemporary literature,Complicity and testimonies of totalitarianism in contemporary literature | COMPLIT Project | Results in Brief | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Complicity: A Crisis of Particip,https://cordis.europa.eu/article/id/435572-textual-analysis-reveals-how-complicity-enfolds,Total words: 1343 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - CONEURON (Drawing neuronal circuits without seeing them),Drawing neuronal circuits without seeing them | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Drawing neuronal circuits without seeing them Content archived on 2024-05-29 Drawing neuronal circui,https://cordis.europa.eu/project/id/276795/reporting,Total words: 1635 | Drawing: 4
604(0006),Drawing,Archived Final Report Summary - OPTIMIZE (Design of Experiments to OPTIMIZE design solutions for a Power reduction Gearbox),Design of Experiments to OPTIMIZE design solutions for a Power reduction Gearbox | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Design of Experiments to OPTIMIZE design solutions for a Power re,https://cordis.europa.eu/project/id/641542/reporting,Total words: 3129 | Drawing: 2
604(0006),Drawing,"Archived Final Report Summary - CITYCONNECT (Australian/Chinese connections in the world city network: specification, modelling, and EU implications)","&quot;Australian/Chinese connections in the world city network: specification, modelling, and EU implications&quot; | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 &quot;Australian/Chinese conne",https://cordis.europa.eu/project/id/274027/reporting,Total words: 1193 | Drawing: 2
604(0006),Drawing,Archived Final Report Summary - RECORD (Frame Justification and Resonance in Conflict-related Discourse: Legitimation strategies in the public construction of collective conflicts),Frame Justification and Resonance in Conflict-related Discourse: Legitimation strategies in the public construction of collective conflicts | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Frame,https://cordis.europa.eu/project/id/627682/reporting,Total words: 1950 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - RECONFIGURATIONS (Reconfigurations of Centre and Periphery in the European Union: a Discursive Political Study),Reconfigurations of Centre and Periphery in the European Union: a Discursive Political Study | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Reconfigurations of Centre and Periphery in the Europ,https://cordis.europa.eu/project/id/632071/reporting,Total words: 2565 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - IMPRO (Impact matrix analysis and cost-benefit calculations to improve management practices regarding health status in organic dairy farming),Impact matrix analysis and cost-benefit calculations to improve management practices regarding health status in organic dairy farming | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Impact matri,https://cordis.europa.eu/project/id/311824/reporting,Total words: 18671 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - PRISMS (The PRIvacy and Security MirrorS: “Towards a European framework for integrated decision making”),The PRIvacy and Security MirrorS: “Towards a European framework for integrated decision making” | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 The PRIvacy and Security MirrorS: “Towards a Europ,https://cordis.europa.eu/project/id/285399/reporting,Total words: 15085 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - SUMFOREST (Tackling the challenges in sustainable and multifunctional forestry through enhanced research coordination for policy decisions),Tackling the challenges in sustainable and multifunctional forestry through enhanced research coordination for policy decisions | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Tackling the chall,https://cordis.europa.eu/project/id/606803/reporting,Total words: 6720 | Drawing: 2
604(0006),Drawing,Archived Final Report Summary - CIT-PART (Impact of Citizen Participation on Decision-Making in a Knowledge Intensive Policy Field),Impact of Citizen Participation on Decision-Making in a Knowledge Intensive Policy Field | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 Impact of Citizen Participation on Decision-Making in a K,https://cordis.europa.eu/project/id/225327/reporting,Total words: 11563 | Drawing: 1
604(0006),Drawing,Archived Final Report Summary - NANOIMPACTNET (European Network on the Health and Environmental Impact of Nanomaterials),European Network on the Health and Environmental Impact of Nanomaterials | FP7 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP7 European Network on the Health and Environmental Impact of Nanomaterials,https://cordis.europa.eu/project/id/218539/reporting,Total words: 9765 | Drawing: 1
604(0006),Drawing,Periodic Reporting for period 1 - ARCHPRIS (Territories of incarceration. A comparative study of prison farms in rural Europe and a proposal for Flanders.),Territories of incarceration. A comparative study of prison farms in rural Europe and a proposal for Flanders. | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Territories of incarceration. A,https://cordis.europa.eu/project/id/844184/reporting,Total words: 1870 | Drawing: 1
604(0006),Drawing,Periodic Reporting for period 1 - SWCSP - Solar Water (Creating sustainable fresh water from desalinating seawater using Concentrating Solar Power (CSP)),Creating sustainable fresh water from desalinating seawater using Concentrating Solar Power (CSP) | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Creating sustainable fresh water from desali,https://cordis.europa.eu/project/id/855159/reporting,Total words: 1720 | Drawing: 1
604(0006),Drawing,Periodic Reporting for period 1 - HeBo (Healthcare at the Borders: Managing Camps and Informal Settlements for Refugees and Migrants),Healthcare at the Borders: Managing Camps and Informal Settlements for Refugees and Migrants | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Healthcare at the Borders: Managing Camps and Inf,https://cordis.europa.eu/project/id/838688/reporting,Total words: 1870 | Drawing: 2
604(0006),Drawing,Periodic Reporting for period 2 - REPTARQ (Ecstatic Utopias: Reorienting audiovisual Evocations of Place Towards A Relational Queer future),Ecstatic Utopias: Reorienting audiovisual Evocations of Place Towards A Relational Queer future | H2020 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results H2020 Ecstatic Utopias: Reorienting audiovisual Evoc,https://cordis.europa.eu/project/id/892511/reporting,Total words: 1962 | Drawing: 1
604(0006),Drawing,Archived ESSIE European social survey - development and first round,European social survey - development and first round | ESSIE | Project | Fact Sheet | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP5 European social survey - development and first round Content a,https://cordis.europa.eu/project/id/HPSE-CT-2001-00088,Total words: 1257 | Drawing: 1
604(0006),Drawing,Archived OPTIMIST Optical Technologies in Motion for the IST Programme,Optical Technologies in Motion for the IST Programme | OPTIMIST | Project | Fact Sheet | FP5 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP5 Optical Technologies in Motion for the IST Programme Conten,https://cordis.europa.eu/project/id/IST-1999-12501,Total words: 1575 | Drawing: 2
604(0006),Drawing,Archived DTPS Drawing up training plans for SMEs by the tutoring / mentoring method,Drawing up training plans for SMEs by the tutoring / mentoring method | DTPS | Project | Fact Sheet | ET | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results ET Drawing up training plans for SMEs by the tutori,https://cordis.europa.eu/project/id/9501537,Total words: 1445 | Drawing: 3
604(0006),Drawing,Archived DETNOTO Development of a European transnational network of training organisations / directors of social organisations,Development of a European transnational network of training organisations / directors of social organisations | DETNOTO | Project | Fact Sheet | ET | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results ET Devel,https://cordis.europa.eu/project/id/9503532,Total words: 1453 | Drawing: 1
604(0006),Drawing,"Archived MEDUSE GOVERNANCE, HEALTH AND MEDICINE. OPENING DIALOG BETWEEN SOCIAL SCIENTISTS AND USERS","GOVERNANCE, HEALTH AND MEDICINE. OPENING DIALOG BETWEEN SOCIAL SCIENTISTS AND USERS | MEDUSE | Project | Fact Sheet | FP6 | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results FP6 GOVERNANCE, HEALTH AND MEDICIN",https://cordis.europa.eu/project/id/28350,Total words: 1502 | Drawing: 1
604(0006),Drawing,Archived How innovative is Europe? Answer in September,How innovative is Europe? Answer in September | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News How innovative is Europe? Answer in September Article Category Content archived on 2022-12-21 Article available in the foll,https://cordis.europa.eu/article/id/17154-how-innovative-is-europe-answer-in-september,Total words: 662 | Drawing: 2
604(0006),Drawing,"Archived Technical assistance and consultancy in the field of the environment, nuclear safety and civil protection: call for expressions of interest","Technical assistance and consultancy in the field of the environment, nuclear safety and civil protection: call for expressions of interest | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News Technical assistance and cons",https://cordis.europa.eu/article/id/2642-technical-assistance-and-consultancy-in-the-field-of-the-environment-nuclear-safety-and-civil-p,Total words: 1402 | Drawing: 1
604(0006),Drawing,Archived External evaluation of EURES Crossborder Partnerships,External evaluation of EURES Crossborder Partnerships | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News External evaluation of EURES Crossborder Partnerships Article Category Content archived on 2022-11-28 Article avail,https://cordis.europa.eu/article/id/8864-external-evaluation-of-eures-crossborder-partnerships,Total words: 872 | Drawing: 1
604(0006),Drawing,Archived ESA to launch children's work into space,ESA to launch children&#039;s work into space | News | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home News ESA to launch children&#039;s work into space Article Category Content archived on 2022-12-02 Article available in the foll,https://cordis.europa.eu/article/id/13638-esa-to-launch-childrens-work-into-space,Total words: 863 | Drawing: 1
604(0006),Drawing,Archived Conservation of priority habitats with Abies alba in Natura 2000 Sites in central and southern Italy,Conservation of priority habitats with Abies alba in Natura 2000 Sites in central and southern Italy | Project | Fact Sheet | ENV | CORDIS | European Commission Skip to main content (opens in new window) Log in Log in English English Select your language Close CORDIS languages: es español de Deutsch en English fr français it italiano pl polski Machine translation: This is a machine translation provided by the European Commission’s eTranslation service to help you understand this page. Please read the conditions of use . български español čeština dansk Deutsch eesti ελληνικά français Gaeilge hrvatski italiano latviešu lietuvių magyar Malti Nederlands polski português română slovenčina slovenščina suomi svenska русский Українська Translate Search Search Search Search CORDIS - EU research results CORDIS Menu Close Menu Back Previous items Next items Home Thematic Packs Projects &amp; Results Videos &amp; Podcasts News Datalab Search Home … Projects &amp; Results ENV Conservation of priori,https://cordis.europa.eu/project/id/LIFE96NAT-IT-003169,Total words: 1168 | Drawing: 1
